interval_start,interval_end,dt,spot_start,spot_end,spot_change,model_option_value_start,model_option_value_end,delta,gamma,theta,actual_stock_position,exact_option_pnl,option_delta_pnl,option_gamma_pnl,option_theta_pnl,stock_pnl,delta_hedge_mismatch_pnl,financing_pnl,transaction_cost_pnl,exact_portfolio_pnl,greek_explained_pnl,taylor_residual
0.19047619047619047,0.19444444444444442,0.003968253968253954,106.89828174562916,110.40589887264038,3.5076171270112155,12.893707932178657,15.513183068527823,0.7242922535038978,0.017368144071620593,-5.905356613787779,0.7242922535038978,-2.619475136349166,-2.540539913351821,-0.10684342005165287,0.02343395481661809,2.540539913351821,0.0,-0.0076695548417933055,-0.003135083657957508,-0.08973986149709583,-0.09421410373478582,0.004474242237689996
0.19444444444444442,0.1984126984126984,0.003968253968253982,110.40589887264038,114.88147650995668,4.475577637316306,15.513183068527823,19.126017697568273,0.7810842128098767,0.014897943385844142,-5.753652092587379,0.7810842128098767,-3.6128346290404494,-3.4958030357126946,-0.14920882633949326,0.022831952748362694,3.4958030357126946,0.0,-0.008417334108058292,-0.0034417825620368845,-0.12889070999785,-0.13823599026122577,0.009345280263375777
0.1984126984126984,0.20238095238095238,0.003968253968253982,114.88147650995668,117.25261725980099,2.371140749844301,19.126017697568273,21.131036326269708,0.8410030555440853,0.011779309018228044,-5.433898022825032,0.8410030555440853,-2.0050186287014355,-1.9941366157441507,-0.033113454346990666,0.021563087392162898,1.9941366157441507,0.0,-0.009238266810313875,-0.0015494494424765565,-0.02166972921007529,-0.022338083207618237,0.0006683539975429476
0.20238095238095238,0.20634920634920634,0.003968253968253954,117.25261725980099,118.48554552851638,1.2329282687153977,21.131036326269708,22.187778302801718,0.8674323068254172,0.010238083918085927,-5.232429802579258,0.8674323068254172,-1.0567419765320096,-1.0694818122820653,-0.007781517703217224,0.020763610327695393,1.0694818122820653,0.0,-0.009608489632807036,-0.0007412881054662248,0.002390058011782401,0.002632314886204876,-0.00024225687442247512
0.20634920634920634,0.2103174603174603,0.003968253968253954,118.48554552851638,117.50340201695033,-0.9821435115660506,22.187778302801718,21.30751949870387,0.8799450247634515,0.009478683014594468,-5.123580986248914,0.8799450247634515,0.8802588040978492,0.8642322966062517,-0.004571596672524274,0.020331670580352762,-0.8642322966062517,0.0,-0.009786229496716385,-0.0005431194036276694,0.005697158591253453,0.005430725007484465,0.00026643358376898796
0.2103174603174603,0.21428571428571427,0.003968253968253982,117.50340201695033,118.98962569151499,1.4862236745646555,21.30751949870387,22.59221762448682,0.8707007068236301,0.010091843745102573,-5.216854990531891,0.8707007068236301,-1.2846981257829526,-1.2940560039414584,-0.0111457390788211,0.020701805517983764,1.2940560039414584,0.0,-0.00965813741301097,-0.0008735679755389502,-0.0011738272300441698,-0.0009756389493871841,-0.00019818828065698568
0.21428571428571427,0.21825396825396826,0.003968253968253982,118.98962569151499,118.33251626255115,-0.6571094289638353,22.59221762448682,21.992017425318792,0.8853838015970132,0.009179662258087784,-5.082188742716514,0.8853838015970132,0.6002001991680288,0.581794044281243,-0.001981856042233033,0.020167415645700522,-0.581794044281243,0.0,-0.009867396018212408,-0.0003426970194997403,0.008196061849073616,0.007975466565755424,0.00022059528331819234
0.21825396825396826,0.2222222222222222,0.003968253968253954,118.33251626255115,118.30493714099768,-0.02757912155347242,21.992017425318792,21.947324298968795,0.8795916993021651,0.00958275441087352,-5.146434998520803,0.8795916993021651,0.04469312634999767,0.02425836639247977,-3.644359573115189e-06,0.020422361105241208,-0.02425836639247977,0.0,-0.009787012192369925,-6.426837064369228e-06,0.010641320928083604,0.010625277716233795,1.6043211849808836e-05
0.2222222222222222,0.22619047619047616,0.003968253968253954,118.30493714099768,117.87751449852573,-0.42742264247195294,21.947324298968795,21.55159557043143,0.879700347972621,0.009603300107142875,-5.151934037126562,0.879700347972621,0.39572872853736385,0.37600384731395414,-0.0008772140019062064,0.020444182687010093,-0.37600384731395414,0.0,-0.00978970843775732,-0.00022323678417838634,0.009711936001474,0.009554023463168174,0.00015791253830582663
0.22619047619047616,0.23015873015873015,0.003968253968253982,117.87751449852573,118.30448430792491,0.42696980939918205,21.55159557043143,21.906014279380685,0.8759127420814028,0.009875411418555372,-5.195362889429225,0.8759127420814028,-0.35441870894925387,-0.3739882965368115,-0.000900159641021544,0.020616519402496994,0.3739882965368115,0.0,-0.009737745746809157,-0.0002684016594018136,0.009563440181346642,0.009710212355264484,-0.0001467721739178418
